name,category,website,phone,address,maps_url,source,engine,search_query,scraped_at
Browns Furniture,furniture manufacturers,,+9303001102120,"Shop no: 1 &amp; 2, Timber Market i-11, Street 2, Islamabad",https://www.businesslist.pk/company/255080/browns-furniture,businesslist_pk,scrapy,furniture-manufacturers,2026-08-21T19:50:28.016995+00:00
Grand Interiors,furniture manufacturers,,03008175233,"Suleman Terrace, Block 13-D, Sir Shah Suleman Road, Gulshan-e-Iqbal, Karachi, Karachi, Sindh",https://www.businesslist.pk/company/251220/grand-interiors,businesslist_pk,scrapy,furniture-manufacturers,2026-08-21T19:50:30.073145+00:00
99 Online Sales,furniture manufacturers,,03217937939,"Office # 54-55, 2nd Floor Jillani Center Factory Area Faisalabad, Pakistan., Faisalabad, Punjab",https://www.businesslist.pk/company/248305/99-online-sales,businesslist_pk,scrapy,furniture-manufacturers,2026-08-21T19:50:31.379741+00:00
Ramzan steel works,furniture manufacturers,,03335522626,"Misrial Rawalpindi, Rawalpindi, Punjab",https://www.businesslist.pk/company/249137/ramzan-steel-works,businesslist_pk,scrapy,furniture-manufacturers,2026-08-21T19:50:33.369617+00:00
Kami Furniture,furniture manufacturers,,+92 306 603 0606,"Factory: L-5, 1/5. Block : 21. F.B Industrial Area Karachi., Karachi, Sindh",https://www.businesslist.pk/company/252729/kami-furniture,businesslist_pk,scrapy,furniture-manufacturers,2026-08-21T19:50:35.470911+00:00
New Bombay Furniture Mart,furniture manufacturers,,"(92), 34541324","5-D,Block-6,PECHS,Nursery, Karachi, Sindh",https://www.businesslist.pk/company/188128/new-bombay-furniture-mart,businesslist_pk,scrapy,furniture-manufacturers,2026-08-21T19:50:37.345257+00:00
Furniture Choice,furniture manufacturers,,03229276000,"Manzoor Colony Main Furniture Market, Karachi Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/250984/furniture-choice,businesslist_pk,scrapy,furniture-manufacturers,2026-08-21T19:50:39.159585+00:00
Wood Mart,furniture manufacturers,http://woodmartpk.com,021 35294898,"57-c 27th Commercial  Street Tauheed Commercial Phase V D.H.A, Karachi, Karachi, Sindh",https://www.businesslist.pk/company/110785/wood-mart,businesslist_pk,scrapy,furniture-manufacturers,2026-08-21T19:50:41.247137+00:00
Mechano,furniture manufacturers,http://www.mechanofurniture.com,9242-5876762 / 5876761," M.M. Alam Road Gulberg-III, Punjab, Lahore, Punjab",https://www.businesslist.pk/company/111132/mechano,businesslist_pk,scrapy,furniture-manufacturers,2026-08-21T19:50:43.356980+00:00
ITI Fiberglass Fabrication,furniture manufacturers,,04236546681,"Bhatta Gadia Canal bank road near masjid Hajji Bad shah Salamat Pura, Punjab, Lahore, Punjab",https://www.businesslist.pk/company/106510/iti-fiberglass-fabrication,businesslist_pk,scrapy,furniture-manufacturers,2026-08-21T19:50:45.393817+00:00
Tanoli group of industries,furniture manufacturers,,0992408134,"farooq abad plaza ground floor shop # 09 opposite frontier motors jub pull Abbottabad. , Abbottabad, Khyber Pakhtunkhwa",https://www.businesslist.pk/company/241238/tanoli-group-of-industries,businesslist_pk,scrapy,furniture-manufacturers,2026-08-21T19:50:47.270124+00:00
Designs and Furniture,furniture manufacturers,,92-21-35834452," Karachi Pakistan, Sindh, Karachi, Sindh",https://www.businesslist.pk/company/110639/designs-and-furniture,businesslist_pk,scrapy,furniture-manufacturers,2026-08-21T19:50:48.511887+00:00
Be by MOltyfoam,furniture manufacturers,,+92 42 111 666 555," MASTER ENTERPRISES PVT. LTD S-30, S.I.T.E MAURIPUR ROAD, KARACHI, Karachi, Sindh",https://www.businesslist.pk/company/254067/be-by-moltyfoam,businesslist_pk,scrapy,furniture-manufacturers,2026-08-21T19:50:50.060995+00:00
Muzafar Mohiuddin Interior. Furniture. Renovation,furniture manufacturers,https://www.muzafarmohiuddin.com,0092-345-5236355,"1-A Jinnah Avenue, Block R, Blue Area, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/247020/muzafar-mohiuddin-interior-furniture-renovation,businesslist_pk,scrapy,furniture-manufacturers,2026-08-21T19:50:51.859229+00:00
Scs Powder Coating Equipments,furniture manufacturers,,+92 3008062300,"12.K.M Multan Road, Lahore, Lahore, Punjab",https://www.businesslist.pk/company/248215/scs-powder-coating-equipments,businesslist_pk,scrapy,furniture-manufacturers,2026-08-21T19:50:53.921340+00:00
Friends Home Store,furniture manufacturers,,+92 304 8444499,"Shamsabad Murree Road, Rawalpindi, Punjab",https://www.businesslist.pk/company/236813/friends-home-store,businesslist_pk,scrapy,furniture-manufacturers,2026-08-21T19:50:56.115342+00:00
SM Designworks,furniture manufacturers,,03334558833,"Allama Iqbal Town, Lahore, Punjab",https://www.businesslist.pk/company/244631/sm-designworks,businesslist_pk,scrapy,furniture-manufacturers,2026-08-21T19:50:58.268172+00:00
Hussaini Hardware / Marvell Hardware,furniture manufacturers,,+923002659614,"Chand Bibi center bohrapir karachi, Karachi",https://www.businesslist.pk/company/257987/hussaini-hardwaremarvell-hardware,businesslist_pk,scrapy,furniture-manufacturers,2026-08-21T19:50:59.530525+00:00
AA pulp &amp; puree,food manufacturing,http://www.aapulpandpuree.com,0300-9497074,"FIFA building, opposite Punjab Stadium Ferozpur road. Lahore, Lahore, Punjab",https://www.businesslist.pk/company/245178/aa-pulppuree,businesslist_pk,scrapy,food-manufacturing,2026-08-21T19:51:01.832869+00:00
Orient Corporation,food manufacturing,http://www.saltlamps.com.pk,+92-42-35806899,"14-2nd Floor Royal Arcade, Qainchi Ferozepur Raod, Lahore, Punjab",https://www.businesslist.pk/company/163506/orient-corporation,businesslist_pk,scrapy,food-manufacturing,2026-08-21T19:51:03.840648+00:00
Al Amin Salt Works,food manufacturing,http://www.alaminsalt.com,+922136430495-99,"R-80, Sector 15-A-4, Bufferzone, Karachi, www.alaminsalt.com, Karachi, Sindh",https://www.businesslist.pk/company/247632/al-amin-salt-works,businesslist_pk,scrapy,food-manufacturing,2026-08-21T19:51:05.783906+00:00
Zah Commodities,food manufacturing,http://www.zahcommodities.com,02132527342,"suite # 17 yousuf chamber jodia bazar karachi, Karachi, Sindh",https://www.businesslist.pk/company/245110/zah-commodities,businesslist_pk,scrapy,food-manufacturing,2026-08-21T19:51:07.284596+00:00
English Biscuits Manufacturers (Private) Limited - Ebm,food manufacturing,https://www.ebm.com.pk,"92215063131, +92 21 111 326 326","Plot 1-4, Sector 23, Karachi, Karachi, Sindh",https://www.businesslist.pk/company/173671/english-biscuits-manufacturers-private-limited-ebm,businesslist_pk,scrapy,food-manufacturing,2026-08-21T19:51:08.621953+00:00
Alhamd Global Exports &amp; Trading Intl,food manufacturing,,+923312377554,"ZOHRA PLAZA GULSHAN E IQBAL , Karachi, Sindh",https://www.businesslist.pk/company/250828/alhamd-global-exportstrading-intl,businesslist_pk,scrapy,food-manufacturing,2026-08-21T19:51:10.587197+00:00
Humayun WellChem Trading Concern,food manufacturing,http://www.hwtc.com.pk,03206039633,"117, A/2, Ahmad Block, New Garden Town, Lahore., Lahore, Punjab",https://www.businesslist.pk/company/243446/humayun-wellchem-trading-concern,businesslist_pk,scrapy,food-manufacturing,2026-08-21T19:51:12.897094+00:00
Gurffee Pakistan,food manufacturing,,03334393741,"Office#186 mezzanine floor City Mall chenone Road Faisalabad, Faisalabad, Punjab",https://www.businesslist.pk/company/252539/gurffee-pakistan,businesslist_pk,scrapy,food-manufacturing,2026-08-21T19:51:14.155796+00:00
M/s.SIZ Bottler (SIZ Mineral Water),food manufacturing,,"111-725-111, 021-35053201-3 ,","30/2, Sector 23, Korangi Industrial Area, Karachi, Karachi, Sindh",https://www.businesslist.pk/company/241744/mssiz-bottler-siz-mineral-water,businesslist_pk,scrapy,food-manufacturing,2026-08-21T19:51:16.168183+00:00
Royal Caters® Lahore,food manufacturing,,03224854954,"h-11 ST-15 Canal park Glb Lhr, Lahore, Punjab",https://www.businesslist.pk/company/243442/royal-caters-lahore,businesslist_pk,scrapy,food-manufacturing,2026-08-21T19:51:17.817267+00:00
Mano Food Productions,food manufacturing,,+923325333661,"jinnah road , Quetta, Balochistan",https://www.businesslist.pk/company/249903/mano-food-productions,businesslist_pk,scrapy,food-manufacturing,2026-08-21T19:51:19.236461+00:00
Fauji Foods,food manufacturing,http://www.faujifoods.com,+92 42 37136315-17,"7VCJ+WJ2, Sargodha Rd, Qaisarabad, Bhalwal, Sargodha, Punjab, Lahore",https://www.businesslist.pk/company/255994/fauji-foods,businesslist_pk,scrapy,food-manufacturing,2026-08-21T19:51:21.143785+00:00
Blinka Enterprises,food manufacturing,,00923001230789,"Lahore, Lahore, Punjab",https://www.businesslist.pk/company/254196/blinka-enterprises,businesslist_pk,scrapy,food-manufacturing,2026-08-21T19:51:23.388554+00:00
Aliza&#039;s Foods (pvt) Ltd.,food manufacturing,http://www.alizasfood.com,"(92 21) 35375072, 35375071, + 92 21 35290808","G-4,Mehran Excellency,No.12 FT-1,Mezzanine Floor,Clifton Road, Karachi",https://www.businesslist.pk/company/187395/alizas-foods-pvt-ltd,businesslist_pk,scrapy,food-manufacturing,2026-08-21T19:51:25.377583+00:00
Aashi International Traders,food manufacturing,,0092616514747,"262/R Shams Link Road, Ward No. 04 Khudadad Colony, I/s Nadarabad Phattak, Industrial Estate, Multan, Pakistan. , Multan, Punjab",https://www.businesslist.pk/company/235085/aashi-international-traders,businesslist_pk,scrapy,food-manufacturing,2026-08-21T19:51:27.495645+00:00
Bin Ramzan Foods (Pvt) Ltd,food manufacturing,http://www.binramzanfoods.com,"00923014910292, 00923214141816","1 km Nankana Road, Bucheki, Lahore, Punjab",https://www.businesslist.pk/company/254293/bin-ramzan-foods-pvt-ltd,businesslist_pk,scrapy,food-manufacturing,2026-08-21T19:51:29.238353+00:00
Lunch delivery in Quetta,food manufacturing,,03328254404,"Brewery Road Quetta, Quetta, Balochistan",https://www.businesslist.pk/company/249829/lunch-delivery-in-quetta,businesslist_pk,scrapy,food-manufacturing,2026-08-21T19:51:31.397516+00:00
Rice Wise Corporation,food manufacturing,http://www.ricewise.com,922134130101,"232/3, BMCHS, Street No. 17, Karachi, Sindh",https://www.businesslist.pk/company/235617/rice-wise-corporation,businesslist_pk,scrapy,food-manufacturing,2026-08-21T19:51:33.355628+00:00
Ghani Flour Mills,food manufacturing,,0223871852,"Site Area Kotri, Hyderabad, Sindh",https://www.businesslist.pk/company/251036/ghani-flour-mills,businesslist_pk,scrapy,food-manufacturing,2026-08-21T19:51:35.071626+00:00
PCI Materials,textile,https://pcim.pk/,+92 21 34592816,"Sindh, Karachi",https://www.businesslist.pk/company/257236/pci-materials,businesslist_pk,scrapy,textile,2026-08-21T19:51:36.952944+00:00
Sadiq Textile Mills Private Limited.,textile,,+92 61 6770876,"24- Km, Vehari Road,, Multan, Punjab",https://www.businesslist.pk/company/135594/sadiq-textile-mills-pvt-ltd,businesslist_pk,scrapy,textile,2026-08-21T19:51:38.476798+00:00
JD Traderz,textile,https://www.jdtraderz.com,+923094424061,"Office no 2, Gul Plaza, Railway Road, Lahore, Lahore",https://www.businesslist.pk/company/258043/jd-traderz,businesslist_pk,scrapy,textile,2026-08-21T19:51:40.102449+00:00
Modern Weaving Factory,textile,http://www.rehmangrouppk.com,+923006607431,"Babar chow sargodha road, Faisalabad, Punjab",https://www.businesslist.pk/company/241171/modern-weaving-factory,businesslist_pk,scrapy,textile,2026-08-21T19:51:41.789473+00:00
SEF Corporation,textile,https://sefcorporation.com,"+92415473118, +923003763350","House No. 283, Phase III, Sitara Valley, Faisalabad, Faisalabad",https://www.businesslist.pk/company/257959/sef-corporation,businesslist_pk,scrapy,textile,2026-08-21T19:51:43.886347+00:00
Hudabia Textile,textile,https://hudabiatextile.com,+92 41 2435070,"Jaranwala, Faisalabad, Punjab 38000, Faisalabad",https://www.businesslist.pk/company/257204/hudabia-textile,businesslist_pk,scrapy,textile,2026-08-21T19:51:45.772714+00:00
Soorty Enterprises (pvt) Ltd.,textile,http://www.soorty.com,"(92 21) 36342285, 36342288, +92 21 38709084","P-3, Block-5, Federal B. Area Karachi, Karachi",https://www.businesslist.pk/company/140421/soorty-enterprises-pvt-ltd,businesslist_pk,scrapy,textile,2026-08-21T19:51:46.529597+00:00
Style Textile (Pvt) Ltd.,textile,http://www.styletextile.com,9242-5123065 / 5113064 / 5123063," Kot Lakhpat Ind&amp;#39;l Estate, Punjab, Lahore, Punjab",https://www.businesslist.pk/company/136052/style-textile-pvt-ltd,businesslist_pk,scrapy,textile,2026-08-21T19:51:48.404155+00:00
Thal Jute Mills Ltd.,textile,https://www.thallimited.com/businesses/jute/,"9266- 2422501, 9266- 2423165","D.G. Khan Road, Muzaffargarh, Punjab",https://www.businesslist.pk/company/136255/thal-jute-mills-ltd,businesslist_pk,scrapy,textile,2026-08-21T19:51:50.221322+00:00
Tuf Pak Sports Works,textile,http://www.tufpak.com.pk,"92-52-4293838, +92 320 6041736","P.o box no 2170 marala road gohad pur, Punjab, Sialkot, Punjab",https://www.businesslist.pk/company/132148/tuf-pak-sports-works,businesslist_pk,scrapy,textile,2026-08-21T19:51:52.477075+00:00
Alkaram Studio,textile,https://www.alkaramstudio.com,+92.21.35845063,"Karachi, Karachi, Sindh",https://www.businesslist.pk/company/246950/alkaram-studio,businesslist_pk,scrapy,textile,2026-08-21T19:51:54.589089+00:00
Siddiqsons Industries (pvt) Ltd.,textile,http://www.siddiqsons.com.pk,"(92 21) 32560069, 32560067, +92 21 35166522","F-284, S.I.T.E. Karachi, Karachi",https://www.businesslist.pk/company/165595/siddiqsons-industries-pvt-ltd,businesslist_pk,scrapy,textile,2026-08-21T19:51:56.418589+00:00
Artistic Milliners (pvt) Ltd.,textile,https://www.artisticmilliners.com,"+92 21 38709185, +92 21 111-263-646","Bin Qasim Town, Karachi, Sindh",https://www.businesslist.pk/company/184917/artistic-milliners-pvt-ltd,businesslist_pk,scrapy,textile,2026-08-21T19:51:58.769228+00:00
Mohtaram,textile,https://mohtaram.com,051-8446192,"1st Floor، Chang’s Shaheen Market، Plot # 5 Street 14، above P.F, E-7, Islamabad, Islamabad Capital Territory 44000, Islamabad",https://www.businesslist.pk/company/255895/mohtaram,businesslist_pk,scrapy,textile,2026-08-21T19:52:00.733670+00:00
Alquresh Fabrics,textile,https://alqureshfabrics.com/,+923088361506,"Factory, P-76/A punjan small industrial estate daewoo Road, Panj Graein Road To Small Estate, Area, Faisalabad",https://www.businesslist.pk/company/258169/alquresh-fabrics,businesslist_pk,scrapy,textile,2026-08-21T19:52:02.771120+00:00
Utopia Industries,textile,https://www.utopia.pk,+92 330 2444920,"Z63, SITE, H 160, 2, Phase 2, Karachi, Karachi City, Sindh 75850, Karachi",https://www.businesslist.pk/company/255280/utopia-industries,businesslist_pk,scrapy,textile,2026-08-21T19:52:04.448176+00:00
Aimtex International,textile,https://www.aimtex.pk,+923008473786,"41-C Commercial Area, Cavalry Ground, Lahore Cantt, Lahore",https://www.businesslist.pk/company/257738/aimtex-international,businesslist_pk,scrapy,textile,2026-08-21T19:52:05.500868+00:00
Qayyum Dyeing,textile,,"2577421, 2577420","D-255/A,S.I.T.E. Area, Karachi, Sindh",https://www.businesslist.pk/company/164289/qayyum-dyeing,businesslist_pk,scrapy,textile,2026-08-21T19:52:07.597039+00:00
Proview trader,textile,,WA +923077568746,"Dhundianwali sialkot 51311, Sialkot, Punjab",https://www.businesslist.pk/company/250548/proview-trader,businesslist_pk,scrapy,textile,2026-08-21T19:52:09.777142+00:00
Artistic Fabric Mills,textile,https://www.artisticfabricmills.com,+92 21 35023694,"472 Deh, Landhi Town, Karachi, Sindh",https://www.businesslist.pk/company/184913/artistic-fabric-mills,businesslist_pk,scrapy,textile,2026-08-21T19:52:11.665285+00:00
Karim Housing PVT,estate agents,http://www.karimhousing.pk,111-120-120,"Address: 3rd &amp; 4th Floor Rufi Trade Centre, SB-29 Block-13/C Gulshan-e-Iqbal, Karachi., Karachi, Sindh",https://www.businesslist.pk/company/247204/karim-housing-pvt,businesslist_pk,scrapy,estate-agents,2026-08-21T19:52:13.956063+00:00
Green Earth Real Estate,estate agents,https://greenearth.com.pk/,080055155,"Gate # 1, Green Earth Real Estate. Plot 9، Al-Bari Building،, Main Jinnah Boulevard, DHA Phase II, Islamabad, 44000, Pakistan, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/253671/green-earth-real-estate,businesslist_pk,scrapy,estate-agents,2026-08-21T19:52:15.195617+00:00
Ali Rathore Associates,estate agents,http://www.alirathore.com/,042-35690900,"156, 1st Floor, G block, Phase 1, Commercial Area, DHA, Lahore, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/248367/ali-rathore-associates,businesslist_pk,scrapy,estate-agents,2026-08-21T19:52:16.983207+00:00
Deal &amp; Deals,estate agents,https://dealanddeals.pk/,03041113325,"1st Floor, Fortune Plaza (Savour Foods Building), Block H, Jinnah Avenue, Blue Area Islamabad., Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/252587/dealdeals,businesslist_pk,scrapy,estate-agents,2026-08-21T19:52:18.789480+00:00
We Rise GOC,estate agents,https://werisegoc.com/,+92 332 9 33 33 12,"Office # 1, Ground Floor AR Arcade, Sector F Business Avenue, DHA Phase 1, Islamabad, 46220 Pakistan, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/252886/we-rise-goc,businesslist_pk,scrapy,estate-agents,2026-08-21T19:52:20.595491+00:00
Mateen International,estate agents,https://www.facebook.com/khalidmateen.shaikh,+9221-36832444,"B # 20, Sector S-II, Gulshan-e-Maymar, Karachi, Sindh",https://www.businesslist.pk/company/245800/mateen-international,businesslist_pk,scrapy,estate-agents,2026-08-21T19:52:22.474413+00:00
Afco Enterprises Group of Companies,estate agents,http://www.groupafcoenterprises.com,00923004949432,"5MB, 4TH FLOOR , PHASE 6 DHA LAHORE , Lahore, Punjab",https://www.businesslist.pk/company/243032/afco-enterprises-group-of-companies,businesslist_pk,scrapy,estate-agents,2026-08-21T19:52:23.532656+00:00
