name,category,website,phone,address,maps_url,source,engine,search_query,scraped_at
Ahmer &amp; Associates,interior design,http://www.facebook.com/ahmerassociates,0332-5191023," Main Highway,Ghori town phs3, Near Airport, Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/239923/ahmerassociates,businesslist_pk,scrapy,interior-design,2026-08-29T02:32:57.266912+00:00
De Creators,interior design,http://www.decreators.com,021-35243292,"Showroom No. 1 &amp; 2, 12-C, Shahbaz Commercial Lane 4, Near 26th Street DHA, Karachi, Sindh",https://www.businesslist.pk/company/240537/de-creators,businesslist_pk,scrapy,interior-design,2026-08-29T02:32:59.558512+00:00
Appears interior studio,interior design,,+923227173333,"Kohinoor chowk sitara plaza near mediacom , Faisalabad",https://www.businesslist.pk/company/258698/appears-interior-studio,businesslist_pk,scrapy,interior-design,2026-08-29T02:33:01.807997+00:00
Sutoon Developer,interior design,,+923232377773,"1 P-1,Defence Rd,Off Pine Avenue,Lahore Pakistan, Lahore",https://www.businesslist.pk/company/258893/sutoon-developer,businesslist_pk,scrapy,interior-design,2026-08-29T02:33:03.745448+00:00
Modern Associates,interior design,,03339485559,"office # 121, 2nd floor, China Town Plaza, Liaqat road,Rawalpindi., Rawalpini, Punjab",https://www.businesslist.pk/company/250769/modern-associates,businesslist_pk,scrapy,interior-design,2026-08-29T02:33:05.446751+00:00
Chughtaiz Kitchens &amp; Wardrobes,interior design,http://www.chughtaiz.com,042-3578-2891/2,"G-3 Al Hafeez view, Sir Syed road, Liberty Commercial zone, Gulberg III, Lahore, Punjab",https://www.businesslist.pk/company/241889/chughtaiz-kitchenswardrobes,businesslist_pk,scrapy,interior-design,2026-08-29T02:33:07.061484+00:00
Morpheme Studios,interior design,http://www.morphemestudios.com,"+92-213-5899529, +92-213-5899530","30-C, Mezzanine Floor. Rahat Commercial street 2, DHA Phase VI, Karachi, Karachi, Sindh",https://www.businesslist.pk/company/241088/morpheme-studios,businesslist_pk,scrapy,interior-design,2026-08-29T02:33:09.310072+00:00
Grand Square Mall,commercial property,http://www.grandsquaremall.com,+92 42 111-011-022,"8 – E/3, Main Boulevard, Gulberg III, Lahore, Pakistan., Lahore, Punjab",https://www.businesslist.pk/company/248644/grand-square-mall,businesslist_pk,scrapy,commercial-property,2026-08-29T02:33:11.264193+00:00
PakQatar Family &amp; General Takaful,insurance companies,http://www.pakqatar.com.pk,"(051) - 2804133-40, +92-21-343-80357","E-104, 3rd Floor Chenab Centre,  Blue Area, Jinnah Avenue, Islamabad., Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/241466/pakqatar-familygeneral-takaful,businesslist_pk,scrapy,insurance-companies,2026-08-29T02:33:13.020947+00:00
Salaam Takaful,insurance companies,https://www.salaamtakaful.com/,+92 2-111-187-5111,"6th Floor, Plot, Business Center, Shahrah-e-Faisal Rd, Pakistan Employees Co-Operative Housing Society #19-1-A Block 6 PECHS, Karachi, Karachi City, Sindh 75400, Karachi",https://www.businesslist.pk/company/257033/salaam-takaful,businesslist_pk,scrapy,insurance-companies,2026-08-29T02:33:14.691312+00:00
Asia Insurance Company Ltd,insurance companies,http://www.asiainsurance.com.pk,"9242-5858534 / 5858533, +92 042-35865574","178/A, Gulberg-II, Punjab, Lahore, Punjab",https://www.businesslist.pk/company/121409/asia-insurance-company-ltd,businesslist_pk,scrapy,insurance-companies,2026-08-29T02:33:16.495161+00:00
Adamjee Insurance Company Limited,insurance companies,,"9242-7560004 / 7560001 / 7560003, +92 42 35772960"," 217 Eden Centre 43 Jail Road, Punjab, Lahore, Punjab",https://www.businesslist.pk/company/121393/adamjee-insurance-company-limited,businesslist_pk,scrapy,insurance-companies,2026-08-29T02:33:17.489798+00:00
Takaful Bazaar,insurance companies,,+92 327 2055033,"Office # 1401, 14th floor, Emerald Tower, 2 Talwar Clifton, Karachi., Karachi",https://www.businesslist.pk/company/258919/takaful-bazaar,businesslist_pk,scrapy,insurance-companies,2026-08-29T02:33:19.328189+00:00
Ernst &amp; Young Ford Rhodes Sidat Hyder,insurance companies,http://www.ey.com,"(92 21) 35650007, 35650011, (92-21) 3569 3521-30","601,602,603,Progressive Plaza,Beaumont Road,P.O.Box 15541, Karachi",https://www.businesslist.pk/company/183805/ernstyoung-ford-rhodes-sidat-hyder,businesslist_pk,scrapy,insurance-companies,2026-08-29T02:33:21.326084+00:00
The Crescent Star Insurance Company Ltd.,insurance companies,http://www.cstarinsurance.com,"9242-7233696 / 7234092 / 7356742, +92 21 38771100"," Mall Mansion 30 Shahrah-e-Quaid-e-Azam, Punjab, Lahore, Punjab",https://www.businesslist.pk/company/121539/the-crescent-star-insurance-company-ltd,businesslist_pk,scrapy,insurance-companies,2026-08-29T02:33:23.060126+00:00
Tpl Direct Insurance Ltd.,insurance companies,http://www.tplinsurance.com,"(92 21) 34322555, UAN : (92 21) 111-003-301, +92-213-713-0223","172-B/2,3rd Floor,Najeeb Centre,P.E.C.H.S.,Shahrah-e-Quaideen, Karachi",https://www.businesslist.pk/company/190107/tpl-direct-insurance-ltd,businesslist_pk,scrapy,insurance-companies,2026-08-29T02:33:24.502578+00:00
Askari General Insurance,insurance companies,https://www.agico.com.pk,+92-315-8440007,"3rd Floor, AWT Plaza, Saddar Rawalpindi, Rawalpindi",https://www.businesslist.pk/company/257664/askari-general-insurance,businesslist_pk,scrapy,insurance-companies,2026-08-29T02:33:26.047392+00:00
Efu Life Assurance Ltd,insurance companies,,"+92-42-5871239, +92 21 111 338 111","43-L MM ALAM ROAD GULBERG II LAHORE, Punjab, Lahore, Punjab",https://www.businesslist.pk/company/121371/efu-life-assurance-ltd,businesslist_pk,scrapy,insurance-companies,2026-08-29T02:33:27.827944+00:00
Unique-Links,insurance companies,https://www.unique-links.com.pk/,"+92-544-225043, +92-306-1627290","Bhutta Arcade, Block C, Citi Housing, Jhelum., Jhelum, Punjab",https://www.businesslist.pk/company/247729/unique-links,businesslist_pk,scrapy,insurance-companies,2026-08-29T02:33:29.900411+00:00
The United Insurance Company of Pakistan Limited,insurance companies,https://www.theunitedinsurance.com/,(042) 111-000-014,"Head Office:  UIG House, 2nd Floor, 6-D, Upper Mall, Lahore, Pakistan., Lahore, Punjab",https://www.businesslist.pk/company/250116/the-united-insurance-company-of-pakistan-limited,businesslist_pk,scrapy,insurance-companies,2026-08-29T02:33:31.677233+00:00
TPL Life Insurance,insurance companies,https://tpllife.com,+92 111-000-330,"Plot 19 B, Ground Floor, Karachi, Karachi",https://www.businesslist.pk/company/256096/tpl-life-insurance,businesslist_pk,scrapy,insurance-companies,2026-08-29T02:33:32.637114+00:00
Ozoned Digital,insurance companies,https://ozoneddigital.com,+92 312 6789875,"Plot C 46, Sector Z DHA Phase 3, Lahore, Punjab, Lahore",https://www.businesslist.pk/company/255333/ozoned-digital,businesslist_pk,scrapy,insurance-companies,2026-08-29T02:33:33.913158+00:00
Habib Insurance Co. Ltd.,insurance companies,https://www.habibinsurance.net,"9251-5510739 / 5564302, +92 (21) 111-03-03-03"," Bank Road Post Box 237, Punjab, Rawalpini, Punjab",https://www.businesslist.pk/company/121452/habib-insurance-co-ltd,businesslist_pk,scrapy,insurance-companies,2026-08-29T02:33:35.868213+00:00
Indus International Insurance Company Ltd.,insurance companies,,"9242-5865579 / 5865769, +92 21 111 642 642"," Indus House Model Town, Punjab, Lahore, Punjab",https://www.businesslist.pk/company/121455/indus-international-insurance-company-ltd,businesslist_pk,scrapy,insurance-companies,2026-08-29T02:33:37.951455+00:00
Easyinsurance,insurance companies,http://www.easyinsurance.com.pk,+923161616187,"National Incubation Center, Street 6, H-9, Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/248371/easyinsurance,businesslist_pk,scrapy,insurance-companies,2026-08-29T02:33:39.770747+00:00
Smartchoice.pk,insurance companies,http://smartchoice.pk/,+92-21-111-212-212,"3rd Floor, 104-C Khayaban-e-Ittehad Road, D.H.A Phase II Extension Phase 2 Commercial Area Defence Housing Authority, Karachi, Karachi City, Sindh 75500, Karachi",https://www.businesslist.pk/company/255873/smartchoicepk,businesslist_pk,scrapy,insurance-companies,2026-08-29T02:33:40.849788+00:00
Igi Insurance Limited,insurance companies,http://www.igiinsurance.com.pk,+92-42-111308308,"First Floor, 5-F.C.C., Gulberg, Punjab, Lahore, Punjab",https://www.businesslist.pk/company/121375/igi-insurance-limited,businesslist_pk,scrapy,insurance-companies,2026-08-29T02:33:43.373166+00:00
Khawaja&#039;s Interiors,renovation,http://www.khawajas.pk,923217451111,"Al Azhar Arcade hop # 5 &amp; 6, opp.Iqbal High School, GT Road , Gujranwala, Punjab",https://www.businesslist.pk/company/244283/khawajas-interiors,businesslist_pk,scrapy,renovation,2026-08-29T02:33:45.483508+00:00
Lakhwa Chemical Servces (Heat Proofing and Water),renovation,https://lwaterproofing.pk/,03342266273,"Shop no 04 Data Apartment Gulshan-e-Iqbal Block 13-C, behind Rufi Builders, University Road, Karachi., Karachi, Sindh",https://www.businesslist.pk/company/245926/lakhwa-chemical-servces-heat-proofing-and-water,businesslist_pk,scrapy,renovation,2026-08-29T02:33:47.055361+00:00
PesTerminator,renovation,http://www.pesterminator.com.pk,0317 111 7378,"244 Y Block, Commercial Area, Phase 3, DHA, Lahore, Punjab",https://www.businesslist.pk/company/250363/pesterminator,businesslist_pk,scrapy,renovation,2026-08-29T02:33:48.860741+00:00
Zeb Builders,renovation,https://zebbuilders.com/,+923707555639,"Bahria Town, Rawalpindi, Punjab",https://www.businesslist.pk/company/258073/zeb-builders,businesslist_pk,scrapy,renovation,2026-08-29T02:33:49.982718+00:00
"Areva Engineering, Construction and Interiors",renovation,https://www.facebook.com/areva.interiors,031 55 123 555,"F-11/1 -  Islamabad, Pakistan, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/242240/areva-interiors-and-building-contractors,businesslist_pk,scrapy,renovation,2026-08-29T02:33:51.726300+00:00
concreto pavers,renovation,http://www.concretopavers.com,+923360004180,"wahga road, Lahore, Punjab",https://www.businesslist.pk/company/241165/concreto-pavers,businesslist_pk,scrapy,renovation,2026-08-29T02:33:53.576980+00:00
Talha Shahid Architects &amp; Associates,interior design,http://talhashahidarchitects.com,0515913036,"Office 306, 4th Floor, HM Tower, Business Park, Gulberg Greens, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/254260/talha-shahid-architectsassociates,businesslist_pk,scrapy,interior-design,2026-08-29T02:33:55.876579+00:00
Janan Homes,interior design,https://jananinterior.com/,+923059851237,"HOUSE 968 STREET 21 PHASE 4 BAHIRA TOWN ISLAMABAD, Islamabad",https://www.businesslist.pk/company/258413/janan-homes,businesslist_pk,scrapy,interior-design,2026-08-29T02:33:57.641531+00:00
Artistic Buildtech,interior design,https://artisticbuildtech.com/,+923195733310,"RANIA MALL SADDAR, Islamabad",https://www.businesslist.pk/company/258330/artistic-buildtech,businesslist_pk,scrapy,interior-design,2026-08-29T02:33:58.682394+00:00
Fincera,interior design,,+92-336-5156156,"131 CCA DHA Phase 4, Lahore, Lahore, Punjab",https://www.businesslist.pk/company/250940/fincera,businesslist_pk,scrapy,interior-design,2026-08-29T02:34:00.509501+00:00
Ledvance Osram German Lighting,interior design,https://www.ledvance.com/,+923238996662,"Lahore, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/251350/ledvance-osram-german-lighting,businesslist_pk,scrapy,interior-design,2026-08-29T02:34:01.984009+00:00
AmerAdnan Associates – Pakistan’s No.1 Interior Design &amp; Architecture Firm,interior design,,+92-42-36655262,"52, Street 2,Link 6, Cavalry Ground, Lahore, Cantt, Lahore, Punjab",https://www.businesslist.pk/company/240520/ameradnan-associatespakistans-no1-interior-designarchitecture-firm,businesslist_pk,scrapy,interior-design,2026-08-29T02:34:03.805697+00:00
NIFTY SPHERE- Institute of Arts and Designing,interior design,http://www.niftysphereinstitute.com,"03315098087, +92-518-438-391, +92-311-1999100, +92 21-111-112-222, 0302 6394440","Office 3, plaza 21, E11/3 multi markaz Islamabad , Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/252018/nifty-sphere-institute-of-arts-and-designing,businesslist_pk,scrapy,interior-design,2026-08-29T02:34:05.049607+00:00
Sasa Enterprises,interior design,http://www.el-bi.com.pk,"+92 (21) 38300440-41, +92 (21) 32578155-56","F/59, S.I.T.E., Mauripur Road, 75730, Karachi",https://www.businesslist.pk/company/163298/sasa-enterprises,businesslist_pk,scrapy,interior-design,2026-08-29T02:34:07.014719+00:00
Arch 360 (Architects),interior design,https://arch360.com.pk/,03330311177,"OFFICE Arch 360 , 1st FLOOR , ARBAB TOWER , NASIR BAGH ROAD, ROAD, Nasir Bagh, Peshawar, Khyber Pakhtunkhwa 25000, Peshawar, Khyber Pakhtunkhwa",https://www.businesslist.pk/company/253663/arch-360-architects,businesslist_pk,scrapy,interior-design,2026-08-29T02:34:08.940527+00:00
Pixarch Architectural Visualization,interior design,http://www.pixarch.net/,"+92-21-35856275, +923248233065","16-C 14th Stadium Commercial Street Phase 5 D.H.A, Khayaban-e-Shamsheer, Karachi, Sindh",https://www.businesslist.pk/company/243802/pixarch-architectural-visualization,businesslist_pk,scrapy,interior-design,2026-08-29T02:34:10.628644+00:00
DA Elements ( Design And Architectural Elements ),interior design,http://www.daelements.com,021-35170611 - 612,"39-C,Lane 7, Ittehad Commercial Area, DHA 6, Karachi, Sindh, Karachi, Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/241713/da-elements,businesslist_pk,scrapy,interior-design,2026-08-29T02:34:12.142947+00:00
Asma Law Associates,commercial property,http://www.asmalawyersinpakistan.com,00923006622189,"1 DISTRICT COURTS, FAISALABAD, PAKISTAN., Faisalabad, Punjab",https://www.businesslist.pk/company/240124/asma-law-associates,businesslist_pk,scrapy,commercial-property,2026-08-29T02:34:14.160749+00:00
Sheher Saaz,commercial property,http://www.shehersaaz.com,042 37323932,"21 Dyal Singh Mansion, 57 The Mall, Lahore, Lahore, Punjab",https://www.businesslist.pk/company/242308/sheher-saaz,businesslist_pk,scrapy,commercial-property,2026-08-29T02:34:16.018820+00:00
Al-Hussain Properties,property consultants,http://www.alhussainproperties.com,03335555584,"Office 4 &amp; 5, 1st Floor, Al Furough Heights, Sir Syed Boulevard, Sector J, DHA-II, slamabad., Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/242461/al-hussain-properties,businesslist_pk,scrapy,property-consultants,2026-08-29T02:34:17.607913+00:00
Estatepak,property consultants,,+923057775550,"Wapda Town Roundabout, Lahore",https://www.businesslist.pk/company/258327/estatepak,businesslist_pk,scrapy,property-consultants,2026-08-29T02:34:19.766424+00:00
All Karachi Marble Industries Association,property consultants,http://www.akmia.org,0212550100,"Minawali Colony Mangopir road karachi, Karachi, Sindh",https://www.businesslist.pk/company/244264/all-karachi-marble-industries-association,businesslist_pk,scrapy,property-consultants,2026-08-29T02:34:21.946042+00:00
Dazzling Star International,doctors and clinics,http://www.dazzlingstar.com.pk,+92 52 3560749,"Pul Aik, Daska Road, Street Fahad Munir, Sialkot-Pakistan., Sialkot, Punjab",https://www.businesslist.pk/company/245898/dazzling-star-international,businesslist_pk,scrapy,doctors-and-clinics,2026-08-29T02:34:57.773016+00:00
Askari Commercial Bank Ltd.,banks credit unions,,9222-2783618 / 2783620 / 2783616,"333 Saddar Bazar, Sindh, Faisalabad, Sindh",https://www.businesslist.pk/company/95116/askari-commercial-bank-ltd,businesslist_pk,scrapy,banks-credit-unions,2026-08-29T02:35:00.025145+00:00
Australia &amp; Pakistan Educational | Health | Legal,audit and accounting,,+9221-34170412-3-4,"Haroon Royal City, Block-17, Gulistan-e-Jauhar,, Karachi, Sindh",https://www.businesslist.pk/company/248715/australiapakistan-educationalhealthlegal,businesslist_pk,scrapy,audit-and-accounting,2026-08-29T02:35:01.979086+00:00
Aasma Legal Help Pakistan,tax consultants,,00923006622189,"chamber no 1, District courts faisalabad , Faisalabad, Punjab",https://www.businesslist.pk/company/248024/aasma-legal-help-pakistan,businesslist_pk,scrapy,tax-consultants,2026-08-29T02:35:03.092153+00:00
SJ Dental Hospital,doctors and clinics,https://sjdental.pk/,051 8432163,"Main Service Rd, NPF E 11/4, Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/252264/sj-dental-hospital,businesslist_pk,scrapy,doctors-and-clinics,2026-08-29T02:35:05.086491+00:00
Services Mix,doctors and clinics,,34985167-34822522,"Suite # 15, 2nd Floor, H.J Center, Block 13-B, Gulshan-E-Iqbal., Karachi, Sindh",https://www.businesslist.pk/company/235222/services-mix,businesslist_pk,scrapy,doctors-and-clinics,2026-08-29T02:35:06.937213+00:00
Pacific Impex,doctors and clinics,http://www.pacificsurgicalspk.com,03227453782,"ALLAH Ditta street, Gohad Pur, Sialkot, Punjab",https://www.businesslist.pk/company/244078/pacific-impex,businesslist_pk,scrapy,doctors-and-clinics,2026-08-29T02:35:08.937020+00:00
