company_name,category,website,email,all_emails,contact_name,contact_title,phone,address,linkedin,facebook,instagram,rating,review_count,company_size,hourly_rate,min_project,search_query,profile_url,source,engine,email_verified,score,tier,scraped_at,first_seen_at,last_seen_at,industry,tags,sub_industries,employee_count,firm_size_band,is_enterprise,tag_confidence,tag_source,region
Local,hotel,https://www.30bencoolen.com.sg,reservations@30bencoolen.com.sg,reservations@30bencoolen.com.sg,,,+6563372882,"30, Bencoolen Street, Singapore, 189621",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/4302905910,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Carlton Hotel Singapore,hotel,https://www.carltonhotel.sg/,mail@carltonhotel.sg,mail@carltonhotel.sg,,,+65 63388333,"76, Bras Basah Road, Singapore, 189558",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/4302905930,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
K Hotel 8,hotel,https://www.khotel.co/,cs@khotel.co,cs@khotel.co,,,+6566772790,"37, Lorong 8 Geylang, Singapore, 399099",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/4302905952,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Royal Plaza,hotel,https://www.royalplaza.com.sg/,royal@royalplaza.com.sg,royal@royalplaza.com.sg,,,,"25, Scotts Road, Singapore, 228220",https://www.linkedin.com/company/royal-plaza-on-scotts,http://facebook.com/royalplazasingaporehotel,https://www.instagram.com/royalplazaonscotts,,,,,,general/Singapore,https://www.openstreetmap.org/node/4302906070,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
RedDoorz @Little India,hotel,https://www.moon.com.sg,sales@moon.com.sg,sales@moon.com.sg,,,,"23, Dickson Road, Singapore, 209507",https://www.linkedin.com/company/moon-rooftop-bar-and-lounge/about/,https://www.facebook.com/moonrooftopsg,https://www.instagram.com/moonrooftopbar/,,,,,,general/Singapore,https://www.openstreetmap.org/node/4302906101,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Coliwoo Hotel Pasir Panjang,hotel,https://coliwoo.com/hotel-apartment-rental/pasir-panjang/,enquiry@coliwoo.com,enquiry@coliwoo.com,,,,"404, Pasir Panjang Road, Singapore, 118741",https://sg.linkedin.com/company/coliwoo-singapore,https://www.facebook.com/Coliwoo,https://www.instagram.com/coliwoosg/,,,,,,general/Singapore,https://www.openstreetmap.org/node/4302906113,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
KINN Studios,hotel,https://staywithkinn.com/,tds.tm0011@gmail.com,tds.tm0011@gmail.com,,,,"69, Keong Saik Road, Singapore, 089165",https://www.linkedin.com/company/kinncapsulehotel/,https://www.facebook.com/staywithkinn/,https://www.instagram.com/staywithkinn/,,,,,,general/Singapore,https://www.openstreetmap.org/node/4302906133,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail; media-entertainment,media-entertainment,,,false,0.6,rules,southeast-asia
Heritage Collection on Chinatown,hotel,https://hericoll.com/,sgenquiry@hericoll.com,sgenquiry@hericoll.com,,,,"227, South Bridge Road, Singapore, 058778",https://www.linkedin.com/company/hapt,https://www.facebook.com/hericollsg,https://www.instagram.com/hericollsg/,,,,,,general/Singapore,https://www.openstreetmap.org/node/4302906630,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Ezan Satay,restaurant,http://fb.com/ezansatay505,reactkhi@gmail.com,reactkhi@gmail.com,,,+65 8666 2478,"01-01, Canberra Link, 750505",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/4363439142,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-10T00:21:12.154+00:00,2026-08-25T07:39:13.888+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Wrap & Roll,restaurant,http://wrap-roll.com.sg,enquiries@wrap-roll.com.sg,enquiries@wrap-roll.com.sg,,,+65 6694 4111,"1, Vista Exchange Green, Singapore, 150162",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/4540537390,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Chin Lee,restaurant,https://chinlee.com.sg/,abcd@gmail.com,abcd@gmail.com,,,+65 6444 5554,"115, Bedok North Road, Singapore, 460115",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/4617376364,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Joo Bar Makegeolli Bar,restaurant,https://www.joo-bar.com/,questions@joo-bar.com,questions@joo-bar.com,,,+65 81381628,"Tan Quee Lan Street, Singapore, 188094",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/4620794295,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Food Rebel,restaurant,https://www.foodrebelsg.com/,info@foodrebelsg.com,info@foodrebelsg.com,,,,"28, Stanley Street",https://www.linkedin.com/shareArticle,https://www.facebook.com/sharer.php,,,,,,,general/Singapore,https://www.openstreetmap.org/node/4636532589,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Green Leaf Cafe (Indian Vegetarian),restaurant,https://www.greenleafcafe.com.sg,enquiry@greenleafcafe.com.sg,enquiry@greenleafcafe.com.sg,,,+65 6291 1171,209753,,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/4678216290,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.8999999999999999,rules,southeast-asia
Fresh Fruits Lab,cafe,https://www.ffl.com.sg/,enquiries@ffl.com.sg,enquiries@ffl.com.sg,,,+65 66776741,"351, Changi Road, Singapore, 419818",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/4689127008,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
VeganBurg,restaurant,https://www.veganburg.com/aboutus-sg,hello@veganburg.com,hello@veganburg.com,,,,"Jalan Eunos, Singapore",https://www.linkedin.com/company/veganfoods-global-pte-ltd/,https://www.facebook.com/veganburg/,https://www.instagram.com/veganburg/,,,,,,general/Singapore,https://www.openstreetmap.org/node/4701887190,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
La Forketta,restaurant,http://www.laforketta.com.sg/,forketta@singnet.com.sg,forketta@singnet.com.sg,,,+65 6475 2298,"9, Dempsey Road, Singapore, 247697",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/4712455216,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
La Salsa,restaurant,http://www.lasalsa.com.sg/,info@lasalsa.com.sg,info@lasalsa.com.sg,,,+65 6475 6976,"11, Dempsey Road, Singapore, 249673",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/4712455217,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Open Farm Community,restaurant,https://www.openfarmcommunity.com/,enquiries@ofcsingapore.com.sg,enquiries@ofcsingapore.com.sg,,,+65 6471 0306,"130E, Minden Road, Singapore, 248819",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/5031666014,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail; agriculture-food,agriculture-food,,,false,0.6,rules,southeast-asia
Seared,restaurant,https://www.seared.sg/,reservation@seared.sg,reservation@seared.sg,,,+65 98265529,"91, Tanglin Road, Singapore, 247918",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/5251514756,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Sofitel Singapore City Centre,hotel,https://www.sofitel-singapore-citycentre.com/,ha152@sofitel.com,ha152@sofitel.com,,,+65 6428 5000,"9, Wallich Street, Singapore, 078885",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/5277620605,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Brunches Cafe,cafe,https://brunches.sg/,contactus@brunches.sg,contactus@brunches.sg,,,+65 8685 8488,"96, Rangoon Road",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/5686676022,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Mrs Pho House,restaurant,https://mrspho.com/,cs@mrspho.com,cs@mrspho.com,,,+65 9173 1083,"221, Rangoon Road, 218459",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/6070534787,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
il Cielo,restaurant,https://www.hiltonsingaporerestaurants.com/ilcielo,ilcielo@hilton.com,ilcielo@hilton.com,,,+65 6730 3395,"581, Orchard Road, Singapore, 238883",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/6144859131,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
French Fold,restaurant,https://mercimarcelgroup.com/fold/telok-ayer-singapore/,hello@mercimarcelgroup.com,hello@mercimarcelgroup.com,,,,"204, Telok Ayer Street, 068640",https://www.linkedin.com/company/merci-marcel,https://www.facebook.com/mercimarcelsg,https://www.instagram.com/mercimarcel/,,,,,,general/Singapore,https://www.openstreetmap.org/node/6253162485,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Yàn,restaurant,https://www.yan.com.sg/,reserve@yan.com.sg,reserve@yan.com.sg,,,+65 6384 5585,"1, St Andrew's Road, Singapore, 178957",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/6370355515,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Campbell Inn,hotel,https://www.campbellinn.net/,info@campbellinn.net,info@campbellinn.net,,,+65 6291 3861,"50, Campbell Lane, Singapore",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/6565847357,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Plank Sourdough Pizza,restaurant,https://www.plankpizza.biz/,info@plankpizza.biz,info@plankpizza.biz,,,+65 6251 1108,"30C, Loewen Road",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/6647233511,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Wok Palace,restaurant,https://wokpalace.com.sg/,management@wokpalace.com.sg,management@wokpalace.com.sg,,,+65 69099856,"1, Fusionopolis Way, Singapore, 138632",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/6832566773,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Enak Enak Hong Kong Teahouse,cafe,https://www.enakenak.sg/,enquiry@enakenak.sg,enquiry@enakenak.sg,,,+65 6876 5911,"1202, East Coast Parkway, Singapore, 449881",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/7082575621,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Chug Chug,restaurant,https://chugchugsg.com/,enquiry@chugchugsg.com,enquiry@chugchugsg.com,,,+65 62245113,"114, Tanjong Pagar Road, Singapore, 088529",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/7184649863,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Salmon King,restaurant,https://twoblurguys.asia/,twoblurguys@gmail.com,twoblurguys@gmail.com,,,+65 66364183,"1, Tras Link, Singapore, 078867",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/7184685109,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Turkish Cafe,cafe,http://www.kebabstation.sg/,kebabstation@yahoo.com,kebabstation@yahoo.com,,,+65 96978227,"920, East Coast Parkway, Singapore, 449875",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/7302314215,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Roo's Gastrobar,restaurant,https://roos.com.sg/,gastrobar@roos.com.sg,gastrobar@roos.com.sg,,,+65 66791763,"87, Frankel Avenue, Singapore, 458215",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/7617798506,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Rasa Istimewa,restaurant,http://www.rasaistimewa.com.sg/,rasaistimewapasirris@gmail.com,rasaistimewapasirris@gmail.com,,,+65 63869339,"201, Pasir Ris Road, Singapore, 519147",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/7828481331,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Don Lechón,restaurant,https://m.facebook.com/DonLechonSingapore/,,,,,+65 9778 9737,"511, Guillemard Road, 309849",,,,4.5,,,,,general/Singapore,https://www.openstreetmap.org/node/7834792986,openstreetmap,normal_scraper,,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-21T21:33:38.141+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Mizuki,restaurant,https://www.restaurantmizuki.com/,enquiry@mizuki-intl.com,enquiry@mizuki-intl.com,,,+65 67346308,"391 #05-32, Orchard Road Takashimaya S.C., Singapore, 238872",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/9227128340,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
YEN Socialu,restaurant,https://www.theyengroup.com.sg/,yen_reservation@theyengroup.com.sg,yen_reservation@theyengroup.com.sg; yen_social@theyengroup.com.sg,,,+65 8669 6788,,,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/9406756825,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Tims Restaurant & Cafe,restaurant,https://timsrestaurantandcafe.sg/,shresthatom@yahoo.com,shresthatom@yahoo.com,,,+65 6250 5246,"95, Lorong 4 Toa Payoh, 310095",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/9547649592,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.8999999999999999,rules,southeast-asia
Otto Ristorante,restaurant,https://www.ottoristorante.com.sg/,info@ottoristorante.com.sg,info@ottoristorante.com.sg; paolo.zanin@ottoristorante.com.sg,Paolo Zanin,Operations Manager,,"32, Maxwell Road, 069115",,https://www.facebook.com/share/7XSVzq5Dm4uwwcX5/,https://www.instagram.com/ottoristorantesg,,,,,,general/Singapore,https://www.openstreetmap.org/node/9650861821,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Reve,restaurant,https://reve-sg.com/,info@sensationaltheme.com,info@sensationaltheme.com,,,+65 8371 2588,"39, Kreta Ayer Road, Singapore, 089002",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/10005425413,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
NBCB,restaurant,https://nbcb.com.sg/,ask@nbcb.com.sg,ask@nbcb.com.sg,,,+65 88720160,"181 #04-23, Orchard Road, Singapore, 238896",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/10068947560,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Kushi Japanese Dining,restaurant,http://kushidining.sg/,enquiry@kushidining.sg,enquiry@kushidining.sg,,,+65 69040728,"601, MacPherson Road, Singapore, 368242",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/10808393879,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
The Beef Station,restaurant,https://www.thebeefstation.com.sg/,eat@thebeefstation.com.sg,eat@thebeefstation.com.sg,,,+65 63849149,"2, Tai Thong Crescent, Singapore, 347836",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/10808904642,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
Three Buns,restaurant,https://www.threebuns.co/singapore,threebuns.quayside@potatohead.co,threebuns.quayside@potatohead.co,,,+65 69097838,"60, Robertson Quay, Singapore, 238252",,,,,,,,,general/Singapore,https://www.openstreetmap.org/node/11731159789,openstreetmap,normal_scraper,unknown,31,D,2026-08-25T19:46:59.113Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,southeast-asia
